Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
MD95-2042,,1.2,1.2,2.52,1.2,2.52,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,1.4,0.5,2.85,0.5,2.85,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,1.6,0.7,2.76,0.7,2.76,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,1.8,0.94,2.58,0.94,2.58,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,2,0.99,2.79,0.99,2.79,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,2.2,0.75,2.72,0.75,2.72,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,2.4,0.84,2.55,0.84,2.55,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,2.5,0.89,2.79,0.89,2.79,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,2.6,0.93,3.19,0.93,3.19,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,2.8,0.79,2.99,0.79,2.99,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,3,0.68,2.9,0.68,2.9,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,3.9,0.43,3.69,0.43,3.69,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,4,0.81,3.21,0.81,3.21,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
MD95-2042,,4.08,0.68,3.49,0.68,3.49,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M (2015): Glacial_��interglacial changes in bottom-water oxygen content on the Portuguese margin. Nature Geoscience, 8(1), 40-43, https://doi.org/10.1038/ngeo2317; age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/m952042s-tab.txt,"Hoogakker, Babette A A; Elderfield, Henry; Schmiedl, Gerhard; McCave, I Nick; Rickaby, Rosalind E M; Shackleton, Nicholas J (2015): Bottom water oxygen reconstructions Iberian Margin sediment core MD95-2042 between 0 and 150,000 years BP. PANGAEA, https://doi.org/10.1594/PANGAEA.856564, age model Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): (Table 1) Age model of sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58230, , Govin, Aline; Chiessi, Cristiano Mazur; Zabel, Matthias; Sawakuchi, Andr_� O; Heslop, David; H__rner, Tanja; Zhang, Yancheng; Mulitza, Stefan (2014): 18. Revised age model of sediment core MD95-2042 using the AICC2012 chronology: tie-points. PANGAEA, https://doi.org/10.1594/PANGAEA.832173,",1
